,wine name,winery,wine year,wine rating,wine price,wine region,wine country,grape information,wine acidity,wine intensity,wine sweetness,wine tannin,wine description
412,Cyprès de Climens Barsac,Château Climens,2014,4.1,39.99,Barsac,France,Sauvignon Blanc,4.3660407,4.5980669999999995,4.849888,,
413,Yarden Muscat,Golan Heights Winery,2011,4.0,15.99,Galilee,Israel,,,,,,
414,Yarden Heights Gewürztraminer,Golan Heights Winery,2014,4.2,30.99,Galilee,Israel,,,,,,
415,Sweet Riesling,Pacific Rim,2016,4.1,10.24,Columbia Valley,United States,Riesling,3.0807824,2.6970433999999996,3.5267824999999995,,
416,Ice Wine Vidal,Equifera,2008,4.2,72.0,Niagara Peninsula,Canada,,,,,,
417,Bernkasteler Badstube Riesling Spätlese,Wwe. Dr. H. Thanisch - Erben Thanisch,2014,4.1,56.0,Mosel,Germany,Riesling,3.9389267,3.0625854,2.7817073,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
418,Sauternes (Premier Grand Cru Classé),Château Guiraud,1983,4.4,77.0,Sauternes,France,Sauvignon Blanc,4.370208,4.7586260000000005,4.894749,,
419,Sauternes (Grand Cru Classé),Château Doisy-Vedrines,1986,4.3,69.0,Sauternes,France,Sauvignon Blanc,4.3899745999999995,4.7700806,4.8920392999999995,,
420,Sauternes (Grand Cru Classé),Château Doisy-Vedrines,1996,4.0,48.04,Sauternes,France,Sauvignon Blanc,4.3899745999999995,4.7700806,4.8920392999999995,,
421,Reserve Vouvray Moelleux,Philippe Foreau,2003,4.5,69.0,Vouvray,France,,,,,,
422,Barsac (Grand Cru Classé),Château Doisy-Daëne,1996,4.5,55.43,Barsac,France,Sauvignon Blanc,4.332616000000001,4.7315629999999995,4.8789725,,
423,Vin Santo Di Carmignano Riserva,Capezzana,2007,4.4,66.99,Carmignano,Italy,,,,,,
424,Casta Diva Cosecha Miel Moscatel Dulce,Gutiérrez de la Vega,2013,4.1,51.91,Alicante,Spain,,,,,,
425,Vin de Paille Côtes du Jura,Berthet Bondet,2011,4.2,51.42,Côtes du Jura,France,,,,,,
427,Sauternes (Lur Saluces),Château de Fargues,1983,4.5,199.99,Sauternes,France,Sauvignon Blanc,4.392823,4.779227,4.9527965,,
428,Vin de Constance (Natural Sweet),Klein Constantia,2007,4.5,153.0,Constantia,South Africa,,,,,,
429,Barsac (Premier Grand Cru Classé),Château Climens,1983,4.6,88.0,Barsac,France,Sauvignon Blanc,4.3913283,4.699693,4.91001,,
430,Sauternes (Premier Grand Cru Classé),Château Rabaud-Promis,2011,4.3,31.99,Sauternes,France,Sauvignon Blanc,4.32562,4.7794333,4.878162400000001,,
431,Passito Montefalco Sagrantino,Còlpetrone,2009,3.8,23.95,Montefalco Sagrantino,Italy,,,,,,
432,Sauternes (Premier Grand Cru Classé),Château Lafaurie-Peyraguey,2001,4.2,60.0,Sauternes,France,Sauvignon Blanc,4.314389,4.7723455,4.8714213,,
433,Sauternes Barsac (Premier Grand Cru Classé),Château Coutet,1976,4.4,64.0,Barsac,France,Sauvignon Blanc,4.3556337,4.7459097,4.881172,,
434,Cuvée Beerenauslese,Kracher,2011,4.1,43.0,Burgenland,Austria,,,,,,
435,Vouvray Clos du Bourg Moelleux,Domaine Huet,1985,4.4,186.99,Vouvray,France,,,,,,
436,Sauternes (Premier Grand Cru Classé),Château Lafaurie-Peyraguey,1997,4.3,40.0,Sauternes,France,Sauvignon Blanc,4.314389,4.7723455,4.8714213,,
437,Moscato Sweet White,Teperberg,2018,3.6,8.99,Judean Hills,Israel,,,,,,
438,Sauternes (Premier Grand Cru Classé),Château Rieussec,1976,4.6,139.0,Sauternes,France,Sauvignon Blanc,4.3623915,4.7800709999999995,4.8944735999999995,,
439,Tokaji Aszú 6 Puttonyos,Királyudvar,2007,4.4,84.99,Tokaj,Hungary,,,,,,
440,Niersteiner Hipping Riesling Spätlese,Georg Albrecht Schneider,2016,4.2,19.99,Nierstein,Germany,Riesling,3.6604123,3.2714431,2.9257731,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
441,Sauternes (Premier Grand Cru Classé),Château Suduiraut,1990,4.4,59.12,Sauternes,France,Sauvignon Blanc,4.363766,4.741132299999999,4.8958597,,
442,Sauternes (Premier Grand Cru Classé),Château Suduiraut,1982,4.5,97.0,Sauternes,France,Sauvignon Blanc,4.363766,4.741132299999999,4.8958597,,
443,Sauternes,Château Villefranche,2017,4.1,26.99,Sauternes,France,Sauvignon Blanc,4.0651493,4.64034,4.7387223,,
444,Sauternes (Premier Grand Cru Classé),Château Guiraud,1988,4.3,59.0,Sauternes,France,Sauvignon Blanc,4.370208,4.7586260000000005,4.894749,,
445,Sauternes (Grand Cru Classé),Château de Myrat,2005,4.1,32.57,Sauternes,France,Sauvignon Blanc,4.4154935,4.8310547,4.9138136,,
446,Mosel Slate Riesling Spätlese,Mönchhof,2015,3.9,35.0,Mosel,Germany,Riesling,4.225937999999999,3.2040625,2.9715624,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
447,Tardío Late Harvest,Santa Julia,2015,3.9,11.99,Mendoza,Argentina,,,,,,
448,Quintessence du Petit Manseng Jurançon,Domaine Cauhapé,2010,4.5,120.92,Jurançon,France,,,,,,
449,Jurançon,Domaine de Souch,2016,4.1,31.76,Jurançon,France,,,,,,
450,Vin Jaune Arbois,Domaine de la Pinte,2008,4.1,72.07,Arbois,France,Savagnin,,,,,"Vin jaune from the Jura region of France, is best known for oxidized nutty and toasty flavors and aromas, similar to a dry Fino Sherry. These high-acid wines also offer up notes of curry, spice, citrus and mineral.

To create vin jaune, wine from Savagnin grapes—an ancient variety native to northeastern France and southwestern Germany—spends six years nearly untouched under a layer of flor (naturally occurring yeast) inside a cask (a process similar to sherry production, but Vin Jaune is not fortified).

Vin jaune is made in four Jura appellations: Arbois, Château-Chalon, Côtes du Jura and L'Étoile. The best examples of vin jaune come from Château-Chalon, where the Savagnin is late-harvested so it achieves more flavor and ripeness. It is also the only wine that's allowed to be made in that region.

True to its name, 'vin jaune', which translates to 'yellow wine', can show in the glass as bright yellow or golden in color."
455,Reserva Banyuls,Domaine La Tour Vieille,2008,4.1,28.99,Banyuls,France,,,,,,
456,Reserva Moscatel Do Douro,Quinta do Portal,1996,4.3,52.28,Douro,Portugal,Moscatel de Alejandría,,,,,
457,Sauternes,Château Haut-Bergeron,2013,4.0,28.99,Sauternes,France,Sauvignon Blanc,4.336364700000001,4.699628400000001,4.9194016,,
458,Barsac (Grand Cru Classé),Château Doisy-Daëne,2003,4.2,42.75,Barsac,France,Sauvignon Blanc,4.332616000000001,4.7315629999999995,4.8789725,,
459,Sauternes (Premier Grand Cru Classé),Clos Haut-Peyraguey,2008,4.0,69.0,Sauternes,France,Sauvignon Blanc,4.329452,4.7093635,4.944746,,
460,Late Harvest Sauvignon Blanc,Merry Edwards,2014,4.4,44.99,Russian River Valley,United States,Sauvignon Blanc,,,,,"California is known primarily for its Cabernet and Chardonnay, but they are also producing some really lovely Sauvignon Blancs. These wines are typically high in acidity and great with food.

Sauvignon Blanc in California is usually a little fruitier than it is in France, and a little lighter in body and color than a typical Chardonnay.

Sauvignon Blanc might be the perfect wine for summertime and California makes some of the best. The wines are usually light, crisp, and brimming with gorgeous flavors of zesty lime, grapefruit, and melon. These fruit flavors are perfectly complemented with subtle herbal flavors. Some say that Sauvignon Blanc smells like freshly mown grass.

One of the best parts about Sauvignon Blanc is that it is relatively inexpensive. A lack of new oak and smaller demand, keeps its prices lower than Chardonnay. You can get great deals on these. Look for great Sauvignon Blancs from classic Napa Valley producers."
461,Sauternes (Premier Grand Cru Classé),Château Rabaud-Promis,1990,4.5,78.0,Sauternes,France,Sauvignon Blanc,4.32562,4.7794333,4.878162400000001,,
462,Starboard (Vintage Port),Quady,2006,3.7,37.98,Amador County,United States,,,,,,
463,Essensia Orange Muscat,Quady,2015,4.0,15.99,Madera,United States,,,,,,
464,Sauternes (Grand Cru Classé),Château Doisy-Vedrines,2007,4.2,72.5,Sauternes,France,Sauvignon Blanc,4.3899745999999995,4.7700806,4.8920392999999995,,
465,Chateau Haut Coustet Sauternes,Vignobles Philippe Mercadier,2014,4.2,29.99,Sauternes,France,Sauvignon Blanc,4.233647,4.8421054,4.9824057,,
466,Late Harvest Riesling,Hogue,2013,3.8,9.49,Columbia Valley,United States,Riesling,2.903298,2.684468,3.518617,,
467,Sauternes,Château Raymond-Lafon,2009,4.3,46.42,Sauternes,France,Sauvignon Blanc,4.369524500000001,4.699751,4.912559,,
468,Sauternes (Premier Grand Cru Classé),Clos Haut-Peyraguey,2010,4.2,115.0,Sauternes,France,Sauvignon Blanc,4.329452,4.7093635,4.944746,,
469,Sauternes (Premier Grand Cru Classé),Château Lafaurie-Peyraguey,1986,4.5,75.0,Sauternes,France,Sauvignon Blanc,4.314389,4.7723455,4.8714213,,
470,Barsac (Grand Cru Classé),Château Doisy-Daëne,2010,4.2,60.95,Barsac,France,Sauvignon Blanc,4.332616000000001,4.7315629999999995,4.8789725,,
471,Petit Guiraud Sauternes,Château Guiraud,2010,3.9,29.49,Sauternes,France,Sauvignon Blanc,4.3912873,4.773666,4.928252,,
472,Sauternes (Premier Grand Cru Classé),Château La Tour Blanche,2007,4.3,77.95,Sauternes,France,Sauvignon Blanc,4.320389,4.7182319999999995,4.904211,,
473,Sauternes Barsac (Premier Grand Cru Classé),Château Coutet,2008,4.1,69.89,Barsac,France,Sauvignon Blanc,4.3556337,4.7459097,4.881172,,
474,Goldtröpfchen Riesling Spätlese,Reichsgraf von Kesselstatt,2013,3.9,34.99,Piesport,Germany,Riesling,,,,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
479,Vouvray Moelleux,Philippe Foreau,1999,4.0,53.0,Vouvray,France,,,,,,
480,Sauternes (Grand Cru Classé),Château Filhot,2016,4.2,17.99,Sauternes,France,Sauvignon Blanc,4.3812475,4.8240347,4.943792,,
481,Sauternes,Château Raymond-Lafon,2004,4.0,79.7,Sauternes,France,Sauvignon Blanc,4.369524500000001,4.699751,4.912559,,
482,Grünlack Riesling Spätlese,Schloss Johannisberg,2018,4.3,49.89,Rheingau,Germany,Riesling,3.520403,3.2112993999999997,3.666173,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
